Id. de la fila;Id. del pedido;Fecha del pedido;ANIO;MES;SEMANA;NUM DIAS;Fecha de envío;Forma de envío;Id. del cliente;Nombre del cliente;Segmento;Ciudad;Estado;País;Región;Id. del producto;Categoría;Subcategoría;Nombre del producto;Total;Cantidad;Descuento;Ganancia;
2904;US-2016-142216;25/04/2016;2016;abr;4;25;1/05/2016;Estándar;AB-10180;Adela Blanco;PYME;San Justo;Santa Fe;Argentina;Sur;MOB-MO-10002504;Mobiliario;Mobiliario;Deflect-O Bandeja apiladora, Negro;505,8;5;0,4;-329,2;
2905;US-2016-142216;25/04/2016;2016;abr;4;25;1/05/2016;Estándar;AB-10180;Adela Blanco;PYME;San Justo;Santa Fe;Argentina;Sur;MAT-SO-10000937;Material de oficina;Sobres;GlobeWeis Cierre adhesivo, Plateado;380,64;4;0,4;-51,36;
2946;US-2017-130092;26/04/2017;2017;abr;4;26;26/04/2017;Mismo día;JT-16855;Jonás Toro;Empresa;San Justo;Santa Fe;Argentina;Sur;MAT-CA-10000941;Material de oficina;Carpetas;Ibico Separadores, Duradero;104,1;5;0,7;-211,9;
2947;US-2017-130092;26/04/2017;2017;abr;4;26;26/04/2017;Mismo día;JT-16855;Jonás Toro;Empresa;San Justo;Santa Fe;Argentina;Sur;MOB-SI-10001060;Mobiliario;Sillas;Harbour Creations Silla plegable, Ajustable;2409,12;6;0,4;-1446,48;
2948;US-2017-130092;26/04/2017;2017;abr;4;26;26/04/2017;Mismo día;JT-16855;Jonás Toro;Empresa;San Justo;Santa Fe;Argentina;Sur;MOB-MO-10000993;Mobiliario;Mobiliario;Tenex Reloj, Negro;1005;5;0,4;-235;
2949;US-2017-130092;26/04/2017;2017;abr;4;26;26/04/2017;Mismo día;JT-16855;Jonás Toro;Empresa;San Justo;Santa Fe;Argentina;Sur;TEC-AC-10004554;Tecnología;Accesorios;Logitech Memoria USB, Económico;244,08;2;0,4;-49,12;
2950;US-2017-130092;26/04/2017;2017;abr;4;26;26/04/2017;Mismo día;JT-16855;Jonás Toro;Empresa;San Justo;Santa Fe;Argentina;Sur;MAT-CA-10002100;Material de oficina;Carpetas;Wilson Jones Separadores, Transparente;23,64;2;0,7;-39,56;
2951;US-2017-130092;26/04/2017;2017;abr;4;26;26/04/2017;Mismo día;JT-16855;Jonás Toro;Empresa;San Justo;Santa Fe;Argentina;Sur;TEC-CO-10002540;Tecnología;Copiadoras;Brother Tinta, Rojo;580,06;1;0,402;-292,94;
3074;MX-2017-155495;12/09/2017;2017;sep;2;12;16/09/2017;Estándar;HE-16030;Humberto Espinal;Particulares;Santa Fe;Santa Fe;Argentina;Sur;MAT-AR-10002445;Material de oficina;Arte;Boston Lienzos, Tamaños variados;1136,4;5;0,4;94,4;
4324;US-2018-167017;27/09/2018;2018;sep;4;27;30/09/2018;Urgente;LR-17665;Lope Rodríguez;Empresa;Rosario;Santa Fe;Argentina;Sur;MAT-GR-10003805;Material de oficina;Grapas;OIC Chinchetas, Paquete de 12;324;6;0,4;-194,4;
4660;US-2015-159457;1/10/2015;2015;oct;1;1;6/10/2015;Estándar;IC-16420;Isabel Coronado;Empresa;San Justo;Santa Fe;Argentina;Sur;MAT-AR-10000611;Material de oficina;Arte;Boston Sacapuntas, Al por mayor;701,28;6;0,4;-12,72;
4661;US-2015-159457;1/10/2015;2015;oct;1;1;6/10/2015;Estándar;IC-16420;Isabel Coronado;Empresa;San Justo;Santa Fe;Argentina;Sur;MOB-LI-10003781;Mobiliario;Librerías;Ikea Vitrina, Metal;1135,2;2;0,4;-662,4;
4864;MX-2018-167465;16/10/2018;2018;oct;2;16;20/10/2018;Estándar;AP-10060;Alan Pérez;PYME;Santa Fe;Santa Fe;Argentina;Sur;MAT-ET-10004182;Material de oficina;Etiquetas;Hon Etiquetas redondas, Blanco;133,2;5;0,4;4,2;
4865;MX-2018-167465;16/10/2018;2018;oct;2;16;20/10/2018;Estándar;AP-10060;Alan Pérez;PYME;Santa Fe;Santa Fe;Argentina;Sur;MAT-SU-10003841;Material de oficina;Suministros;Fiskars Tijeras, Rectangular;635,52;8;0,4;-201,28;
4929;US-2018-137722;27/08/2018;2018;ago;4;27;30/08/2018;Rápido;AS-10375;Asunción Soto;Particulares;San Justo;Santa Fe;Argentina;Sur;MOB-MO-10000463;Mobiliario;Mobiliario;Rubvermaid Bombilla, Negro;75,36;1;0,4;-44,04;
4942;MX-2018-153269;19/05/2018;2018;may;2;19;22/05/2018;Urgente;KP-17275;Karina Padilla;Particulares;Rosario;Santa Fe;Argentina;Sur;MAT-SO-10004158;Material de oficina;Sobres;Kraft Paquetes, Reciclado;437,4;3;0,4;72,6;
5508;US-2017-123806;1/06/2017;2017;jun;1;1;7/06/2017;Estándar;AÁ-10015;Abel Ángel;Particulares;Avellaneda;Santa Fe;Argentina;Sur;MAT-AR-10002200;Material de oficina;Arte;Binney & Smith Lienzos, Tamaños variados;218,16;1;0,4;-116,44;
5509;US-2017-123806;1/06/2017;2017;jun;1;1;7/06/2017;Estándar;AÁ-10015;Abel Ángel;Particulares;Avellaneda;Santa Fe;Argentina;Sur;MOB-SI-10002059;Mobiliario;Sillas;SAFCO Silla de playa, Rojo;593,28;3;0,4;-198,12;
6256;US-2018-129371;28/04/2018;2018;abr;4;28;5/05/2018;Estándar;ÓA-19750;Óscar Armendáriz;Particulares;Avellaneda;Santa Fe;Argentina;Sur;TEC-MÁ-10004544;Tecnología;Máquinas;StarTech Impresora de recibos, Rojo;2154,6;5;0,4;-718,4;
6476;US-2018-102589;10/11/2018;2018;nov;1;10;15/11/2018;Estándar;KB-17260;Koldo Bernal;Particulares;San Justo;Santa Fe;Argentina;Sur;MAT-GR-10003584;Material de oficina;Grapas;Accos Cintas de goma, Paquete de 12;64,44;1;0,4;-14,16;
6477;US-2018-102589;10/11/2018;2018;nov;1;10;15/11/2018;Estándar;KB-17260;Koldo Bernal;Particulares;San Justo;Santa Fe;Argentina;Sur;MOB-MO-10001238;Mobiliario;Mobiliario;Advantus Marco, Negro;2666,88;6;0,4;-1422,72;
7179;US-2018-137344;2/12/2018;2018;dic;1;2;7/12/2018;Rápido;CA-12355;Camilo Almaraz;Particulares;San Justo;Santa Fe;Argentina;Sur;MAT-PA-10003496;Material de oficina;Papel;Xerox Material de oficina, Paquete de 12;196,44;1;0,4;-13,16;
7180;US-2018-137344;2/12/2018;2018;dic;1;2;7/12/2018;Rápido;CA-12355;Camilo Almaraz;Particulares;San Justo;Santa Fe;Argentina;Sur;TEC-TE-10001443;Tecnología;Teléfonos;Cisco Amplificador de señal, Al por mayor;1823,04;3;0,4;-820,56;
7590;US-2018-106565;4/03/2018;2018;mar;1;4;6/03/2018;Rápido;LT-17935;Luís Tejada;Particulares;Rosario;Santa Fe;Argentina;Sur;MAT-SU-10001351;Material de oficina;Suministros;Kleencut Recortadora, Acero;1469,88;9;0,4;-74,52;
7591;US-2018-106565;4/03/2018;2018;mar;1;4;6/03/2018;Rápido;LT-17935;Luís Tejada;Particulares;Rosario;Santa Fe;Argentina;Sur;MOB-MO-10003628;Mobiliario;Mobiliario;Deflect-O Tope para puertas, Negro;1230,6;7;0,4;-820,4;
7592;US-2018-106565;4/03/2018;2018;mar;1;4;6/03/2018;Rápido;LT-17935;Luís Tejada;Particulares;Rosario;Santa Fe;Argentina;Sur;MOB-SI-10000556;Mobiliario;Sillas;Hon Taburete, Rojo;2618,4;4;0,4;-1178,4;
8080;US-2016-108917;4/12/2016;2016;dic;1;4;6/12/2016;Rápido;CL-12205;Camilo Laderas;Particulares;Santa Fe;Santa Fe;Argentina;Sur;MAT-SU-10004093;Material de oficina;Suministros;Elite Cúter, Industrial;584,16;4;0,4;-195,04;
8081;US-2016-108917;4/12/2016;2016;dic;1;4;6/12/2016;Rápido;CL-12205;Camilo Laderas;Particulares;Santa Fe;Santa Fe;Argentina;Sur;MAT-SU-10000594;Material de oficina;Suministros;Acme Recortadora, Rectangular;165,12;1;0,4;-101,88;
8082;US-2016-108917;4/12/2016;2016;dic;1;4;6/12/2016;Rápido;CL-12205;Camilo Laderas;Particulares;Santa Fe;Santa Fe;Argentina;Sur;MOB-LI-10002102;Mobiliario;Librerías;Safco Conjunto de estantes, Metal;784,8;1;0,4;-510,2;
8644;US-2018-118794;9/09/2018;2018;sep;2;9;12/09/2018;Urgente;RV-20635;Rodolfo Villaseñor;Empresa;Rosario;Santa Fe;Argentina;Sur;MOB-MO-10004756;Mobiliario;Mobiliario;Tenex Tope para puertas, Negro;175,56;1;0,4;-96,64;
8645;US-2018-118794;9/09/2018;2018;sep;2;9;12/09/2018;Urgente;RV-20635;Rodolfo Villaseñor;Empresa;Rosario;Santa Fe;Argentina;Sur;MAT-AL-10003303;Material de oficina;Almacenamiento;Eldon Estanterías, Azul;774,72;4;0,4;89,92;
8646;US-2018-118794;9/09/2018;2018;sep;2;9;12/09/2018;Urgente;RV-20635;Rodolfo Villaseñor;Empresa;Rosario;Santa Fe;Argentina;Sur;TEC-AC-10002460;Tecnología;Accesorios;Enermax Teclado, Programable;941,28;4;0,4;-298,72;
8647;US-2018-118794;9/09/2018;2018;sep;2;9;12/09/2018;Urgente;RV-20635;Rodolfo Villaseñor;Empresa;Rosario;Santa Fe;Argentina;Sur;MAT-ET-10004022;Material de oficina;Etiquetas;Harbour Creations Etiquetas con códigos de color, Duradero;159,48;3;0,4;-16,32;
9177;US-2017-110422;26/12/2017;2017;dic;4;26;30/12/2017;Estándar;AE-11200;Anya Espinoza;Particulares;San Justo;Santa Fe;Argentina;Sur;MAT-EL-10003451;Material de oficina;Electrodomésticos;Hoover Batidora, Negro;772,8;2;0,4;-180,4;
9178;US-2017-110422;26/12/2017;2017;dic;4;26;30/12/2017;Estándar;AE-11200;Anya Espinoza;Particulares;San Justo;Santa Fe;Argentina;Sur;MAT-GR-10000680;Material de oficina;Grapas;OIC Pasadores, Al por mayor;178,92;3;0,4;26,52;
475;MX-2017-123463;21/07/2017;2017;jul;3;21;28/07/2017;Estándar;EB-14245;Eugenia Burgos;PYME;Piedecuesta;Santander;Colombia;Sur;MAT-SO-10000158;Material de oficina;Sobres;Kraft Sobre de hebilla, Reciclado;208;4;0;78,4;
476;MX-2017-123463;21/07/2017;2017;jul;3;21;28/07/2017;Estándar;EB-14245;Eugenia Burgos;PYME;Piedecuesta;Santander;Colombia;Sur;MAT-SO-10004613;Material de oficina;Sobres;Jiffy Sobre de tipo Manila, Rojo;985;5;0;492;
477;MX-2017-123463;21/07/2017;2017;jul;3;21;28/07/2017;Estándar;EB-14245;Eugenia Burgos;PYME;Piedecuesta;Santander;Colombia;Sur;MAT-AL-10003016;Material de oficina;Almacenamiento;Fellowes Archivador móvil, Tamaño completo;1831,2;2;0;219,6;
478;MX-2017-123463;21/07/2017;2017;jul;3;21;28/07/2017;Estándar;EB-14245;Eugenia Burgos;PYME;Piedecuesta;Santander;Colombia;Sur;MAT-PA-10004097;Material de oficina;Papel;Xerox Cuaderno, Multicolor;740,8;4;0;332,8;
479;MX-2017-123463;21/07/2017;2017;jul;3;21;28/07/2017;Estándar;EB-14245;Eugenia Burgos;PYME;Piedecuesta;Santander;Colombia;Sur;MAT-CA-10002556;Material de oficina;Carpetas;Acco Encuadernadora, Duradero;1402,4;4;0;658,4;
480;MX-2017-123463;21/07/2017;2017;jul;3;21;28/07/2017;Estándar;EB-14245;Eugenia Burgos;PYME;Piedecuesta;Santander;Colombia;Sur;MOB-SI-10002293;Mobiliario;Sillas;Office Star Sillón, Rojo;18697,2;6;0;2055,6;
481;MX-2017-123463;21/07/2017;2017;jul;3;21;28/07/2017;Estándar;EB-14245;Eugenia Burgos;PYME;Piedecuesta;Santander;Colombia;Sur;MAT-AR-10001706;Material de oficina;Arte;BIC Subrayadores, Azul;252,4;2;0;103,2;
1430;MX-2017-107097;7/09/2017;2017;sep;1;7;12/09/2017;Estándar;TT-21145;Thalía Torres;Empresa;Bucaramanga;Santander;Colombia;Sur;MAT-SU-10002595;Material de oficina;Suministros;Kleencut Cizallas, Industrial;322,6;1;0;103,2;
1431;MX-2017-107097;7/09/2017;2017;sep;1;7;12/09/2017;Estándar;TT-21145;Thalía Torres;Empresa;Bucaramanga;Santander;Colombia;Sur;MAT-SO-10003201;Material de oficina;Sobres;Kraft Sobres de uso interno, Plateado;657,6;2;0;295,6;
4036;MX-2018-114097;16/09/2018;2018;sep;3;16;19/09/2018;Urgente;AR-11335;Adriana Rocha;PYME;Bucaramanga;Santander;Colombia;Sur;TEC-CO-10003950;Tecnología;Copiadoras;Sharp Fotocopiadora, Digital;7952,064;5;0,002;2454,064;
4037;MX-2018-114097;16/09/2018;2018;sep;3;16;19/09/2018;Urgente;AR-11335;Adriana Rocha;PYME;Bucaramanga;Santander;Colombia;Sur;MAT-AL-10000967;Material de oficina;Almacenamiento;Smead Caja, Metal;196,8;3;0;60,6;
4038;MX-2018-114097;16/09/2018;2018;sep;3;16;19/09/2018;Urgente;AR-11335;Adriana Rocha;PYME;Bucaramanga;Santander;Colombia;Sur;MAT-CA-10001216;Material de oficina;Carpetas;Ibico Cubierta de carpeta, Transparente;524,4;6;0;146,4;
6008;MX-2018-113656;15/11/2018;2018;nov;2;15;15/11/2018;Mismo día;MT-18520;Marta Tovar;Particulares;Bucaramanga;Santander;Colombia;Sur;MAT-PA-10002738;Material de oficina;Papel;Enermax Agenda, Reciclado;1344,6;9;0;604,8;
6660;MX-2017-122812;7/07/2017;2017;jul;1;7;14/07/2017;Estándar;AA-11665;Alina Anaya;Particulares;Bucaramanga;Santander;Colombia;Sur;MAT-AL-10004728;Material de oficina;Almacenamiento;Rogers Archivador móvil, Industrial;2841,6;3;0;1136,4;
6661;MX-2017-122812;7/07/2017;2017;jul;1;7;14/07/2017;Estándar;AA-11665;Alina Anaya;Particulares;Bucaramanga;Santander;Colombia;Sur;MOB-SI-10000027;Mobiliario;Sillas;Office Star Silla plegable, Negro;4166,4;7;0;1915,2;
6662;MX-2017-122812;7/07/2017;2017;jul;1;7;14/07/2017;Estándar;AA-11665;Alina Anaya;Particulares;Bucaramanga;Santander;Colombia;Sur;MOB-LI-10002459;Mobiliario;Librerías;Safco Vitrina, Negro;2269,2;2;0;226,8;
7383;MX-2018-158631;29/09/2018;2018;sep;4;29;29/09/2018;Mismo día;EP-13780;Elena Padrón;Particulares;Girón;Santander;Colombia;Sur;TEC-TE-10002006;Tecnología;Teléfonos;Samsung Teléfono inteligente, Tamaño completo;1660,4;2;0;796,8;
8648;MX-2016-140690;7/06/2016;2016;jun;1;7;11/06/2016;Estándar;CR-12805;Cristóbal Roque;Empresa;Floridablanca;Santander;Colombia;Sur;MOB-LI-10000610;Mobiliario;Librerías;Bush Librería, Blanco;840,2;1;0;352,8;
9182;MX-2018-142272;11/06/2018;2018;jun;2;11;13/06/2018;Rápido;EN-14020;Elvira Nieves;Particulares;Bucaramanga;Santander;Colombia;Sur;TEC-TE-10004409;Tecnología;Teléfonos;Nokia Teléfono de oficina, Al por mayor;869,6;2;0;226;
9426;MX-2017-111003;15/02/2017;2017;feb;2;15;20/02/2017;Rápido;SC-20785;Sandra Crespo;Particulares;Bucaramanga;Santander;Colombia;Sur;TEC-TE-10002128;Tecnología;Teléfonos;Samsung Teléfono de oficina, Al por mayor;2177;5;0;783;
9427;MX-2017-111003;15/02/2017;2017;feb;2;15;20/02/2017;Rápido;SC-20785;Sandra Crespo;Particulares;Bucaramanga;Santander;Colombia;Sur;TEC-MÁ-10000398;Tecnología;Máquinas;Epson Impresora, Duradero;1751,6;1;0;402,8;
9513;MX-2018-162705;3/12/2018;2018;dic;1;3;8/12/2018;Estándar;BP-11995;Benita Pelayo;Particulares;Floridablanca;Santander;Colombia;Sur;MOB-SI-10001417;Mobiliario;Sillas;Office Star Silla de playa, 2;1538,4;4;0;260,8;
9514;MX-2018-162705;3/12/2018;2018;dic;1;3;8/12/2018;Estándar;BP-11995;Benita Pelayo;Particulares;Floridablanca;Santander;Colombia;Sur;MOB-LI-10001049;Mobiliario;Librerías;Ikea Librería, Blanco;2502;3;0;800,4;
22;MX-2017-163139;30/10/2017;2017;oct;4;30;3/11/2017;Rápido;TG-21055;Tamara González;Particulares;Santiago;Santiago;Chile;Sur;TEC-AC-10002497;Tecnología;Accesorios;Enermax Ratón, Negro;270;1;0;59,4;
23;MX-2017-163139;30/10/2017;2017;oct;4;30;3/11/2017;Rápido;TG-21055;Tamara González;Particulares;Santiago;Santiago;Chile;Sur;MAT-SU-10004674;Material de oficina;Suministros;Acme Cúter, Rectangular;2070;9;0;662,4;
154;US-2016-137526;7/07/2016;2016;jul;1;7;14/07/2016;Estándar;JA-16990;Julieta Almanza;Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-CA-10003756;Material de oficina;Carpetas;Wilson Jones Encuadernadora, Duradero;807,36;3;0,2;-111,24;
263;MX-2017-131961;5/07/2017;2017;jul;1;5;9/07/2017;Estándar;IÁ-16285;Irene Álamo;PYME;Santiago;Santiago;Chile;Sur;MAT-PA-10004796;Material de oficina;Papel;Eaton Resma, Reciclado;1234,8;7;0;418,6;
294;MX-2017-103527;3/09/2017;2017;sep;1;3;8/09/2017;Estándar;DB-13330;Darío Briones;Particulares;Santiago;Santiago;Chile;Sur;MAT-PA-10003264;Material de oficina;Papel;Enermax Cuaderno, Paquete de 12;1305,6;6;0;313,2;
403;MX-2018-105557;27/03/2018;2018;mar;4;27;29/03/2018;Urgente;CD-12895;Conchi Durán;Particulares;Santiago;Santiago;Chile;Sur;MAT-AL-10003016;Material de oficina;Almacenamiento;Fellowes Archivador móvil, Tamaño completo;4578;5;0;549;
404;MX-2018-105557;27/03/2018;2018;mar;4;27;29/03/2018;Urgente;CD-12895;Conchi Durán;Particulares;Santiago;Santiago;Chile;Sur;MAT-GR-10000730;Material de oficina;Grapas;Accos Grapas, Al por mayor;365;5;0;135;
784;US-2018-107524;7/10/2018;2018;oct;1;7;12/10/2018;Estándar;NL-19300;Nelson Limón;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-CO-10003736;Tecnología;Copiadoras;Brother Fotocopiadora con fax, 2;5093,634;5;0,202;-587,366;
785;US-2018-107524;7/10/2018;2018;oct;1;7;12/10/2018;Estándar;NL-19300;Nelson Limón;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MOB-ME-10001321;Mobiliario;Mesas;Bevis Mesa de ordenador, Negro;6923,28;7;0,7;-13155,52;
786;US-2018-107524;7/10/2018;2018;oct;1;7;12/10/2018;Estándar;NL-19300;Nelson Limón;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-AC-10004281;Tecnología;Accesorios;Logitech Teclado, Negro;1550,08;4;0,2;-193,92;
845;MX-2016-115693;23/08/2016;2016;ago;3;23;26/08/2016;Rápido;AE-11200;Anya Espinoza;Particulares;Puente Alto;Santiago;Chile;Sur;TEC-AC-10000649;Tecnología;Accesorios;Memorex Tarjeta de memoria, Programable;3459;5;0;1072;
846;MX-2016-115693;23/08/2016;2016;ago;3;23;26/08/2016;Rápido;AE-11200;Anya Espinoza;Particulares;Puente Alto;Santiago;Chile;Sur;MAT-PA-10002716;Material de oficina;Papel;Enermax Papel de tipo pergamino, Reciclado;102;1;0;0;
847;MX-2016-115693;23/08/2016;2016;ago;3;23;26/08/2016;Rápido;AE-11200;Anya Espinoza;Particulares;Puente Alto;Santiago;Chile;Sur;MAT-SO-10000158;Material de oficina;Sobres;Kraft Sobre de hebilla, Reciclado;52;1;0;19,6;
848;MX-2016-115693;23/08/2016;2016;ago;3;23;26/08/2016;Rápido;AE-11200;Anya Espinoza;Particulares;Puente Alto;Santiago;Chile;Sur;TEC-TE-10004580;Tecnología;Teléfonos;Samsung Cargador, Tamaño completo;8499,2;2;0;1359,6;
849;MX-2016-115693;23/08/2016;2016;ago;3;23;26/08/2016;Rápido;AE-11200;Anya Espinoza;Particulares;Puente Alto;Santiago;Chile;Sur;MOB-SI-10003080;Mobiliario;Sillas;Office Star Estora, Rojo;877,6;2;0;114;
861;MX-2018-151085;3/09/2018;2018;sep;1;3;3/09/2018;Mismo día;AB-10885;Ana Borrego;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-ET-10004214;Material de oficina;Etiquetas;Smead Etiquetas extraíbles, Duradero;406,56;7;0,2;64,96;
862;MX-2018-151085;3/09/2018;2018;sep;1;3;3/09/2018;Mismo día;AB-10885;Ana Borrego;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-GR-10003528;Material de oficina;Grapas;Stockwell Chinchetas, Tamaños variados;112,96;2;0,2;-15,84;
873;MX-2018-110345;4/09/2018;2018;sep;1;4;6/09/2018;Rápido;MO-18730;Margarita Orellana;Particulares;Santiago;Santiago;Chile;Sur;MOB-LI-10004718;Mobiliario;Librerías;Safco Estante de esquina, Negro;2010,8;2;0;361,6;
888;US-2015-157441;9/10/2015;2015;oct;1;9;14/10/2015;Estándar;HF-15880;Hipólito Fuentes;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-PA-10002469;Material de oficina;Papel;SanDisk Resma, Reciclado;633,6;4;0,2;-48;
902;MX-2017-127124;30/05/2017;2017;may;4;30;3/06/2017;Estándar;HP-15580;Herminia Páez;Particulares;Santiago;Santiago;Chile;Sur;MAT-CA-10002822;Material de oficina;Carpetas;Ibico Encuadernadora, Económico;1028,4;3;0;390,6;
903;MX-2017-127124;30/05/2017;2017;may;4;30;3/06/2017;Estándar;HP-15580;Herminia Páez;Particulares;Santiago;Santiago;Chile;Sur;MOB-SI-10004799;Mobiliario;Sillas;SAFCO Taburete, Ajustable;4544,8;4;0;136;
904;MX-2017-127124;30/05/2017;2017;may;4;30;3/06/2017;Estándar;HP-15580;Herminia Páez;Particulares;Santiago;Santiago;Chile;Sur;MOB-SI-10004792;Mobiliario;Sillas;Hon Mecedora, Rojo;2612,4;3;0;182,4;
905;MX-2017-127124;30/05/2017;2017;may;4;30;3/06/2017;Estándar;HP-15580;Herminia Páez;Particulares;Santiago;Santiago;Chile;Sur;TEC-AC-10000155;Tecnología;Accesorios;Memorex Teclado, Programable;1456,8;3;0;597;
906;MX-2017-127124;30/05/2017;2017;may;4;30;3/06/2017;Estándar;HP-15580;Herminia Páez;Particulares;Santiago;Santiago;Chile;Sur;MAT-ET-10003031;Material de oficina;Etiquetas;Harbour Creations Etiquetas para carpetas de archivos, Rojo;456;8;0;185,6;
1094;MX-2017-166863;11/12/2017;2017;dic;2;11;15/12/2017;Estándar;GD-15505;Gustavo Dávila;Particulares;Santiago;Santiago;Chile;Sur;MAT-AR-10001508;Material de oficina;Arte;Sanford Bolígrafos, Al por mayor;151,6;2;0;22,4;
1095;MX-2017-166863;11/12/2017;2017;dic;2;11;15/12/2017;Estándar;GD-15505;Gustavo Dávila;Particulares;Santiago;Santiago;Chile;Sur;MAT-SO-10004254;Material de oficina;Sobres;Cameo Sobres de uso interno, 50;316,2;1;0;120;
1096;MX-2017-166863;11/12/2017;2017;dic;2;11;15/12/2017;Estándar;GD-15505;Gustavo Dávila;Particulares;Santiago;Santiago;Chile;Sur;MOB-LI-10002714;Mobiliario;Librerías;Sauder Librería, Negro;2963,4;3;0;414,6;
1097;MX-2017-166863;11/12/2017;2017;dic;2;11;15/12/2017;Estándar;GD-15505;Gustavo Dávila;Particulares;Santiago;Santiago;Chile;Sur;TEC-TE-10000211;Tecnología;Teléfonos;Nokia Base de audio, Tamaño completo;6721,2;6;0;1881,6;
1157;MX-2015-151358;14/10/2015;2015;oct;2;14;18/10/2015;Estándar;AC-11680;Alina Casillas;Particulares;Santiago;Santiago;Chile;Sur;MOB-LI-10000051;Mobiliario;Librerías;Sauder Librería, Metal;975,2;1;0;9,6;
1268;MX-2016-118647;20/09/2016;2016;sep;3;20;20/09/2016;Mismo día;AN-10870;Aarón Navarrete;Particulares;Puente Alto;Santiago;Chile;Sur;MAT-SU-10000604;Material de oficina;Suministros;Acme Cizallas, Rectangular;1243,2;4;0;459,2;
1269;MX-2016-118647;20/09/2016;2016;sep;3;20;20/09/2016;Mismo día;AN-10870;Aarón Navarrete;Particulares;Puente Alto;Santiago;Chile;Sur;MAT-SO-10003264;Material de oficina;Sobres;Cameo Sobre empresarial, Rojo;273,2;2;0;125,6;
1341;US-2018-129350;27/08/2018;2018;ago;4;27;27/08/2018;Mismo día;FO-14755;Felipe Oquendo;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AL-10003717;Material de oficina;Almacenamiento;Smead Estanterías, Industrial;527,04;2;0,2;-85,76;
1342;US-2018-129350;27/08/2018;2018;ago;4;27;27/08/2018;Mismo día;FO-14755;Felipe Oquendo;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;TEC-AC-10004403;Tecnología;Accesorios;Logitech Ratón, Blanco;288,96;2;0,2;-3,84;
1372;MX-2018-139388;7/07/2018;2018;jul;1;7;14/07/2018;Estándar;NR-19345;Nieves Robles;Empresa;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AL-10002056;Material de oficina;Almacenamiento;Eldon Bandejas, Azul;511,68;2;0,2;102,08;
1560;US-2018-102197;11/04/2018;2018;abr;2;11;16/04/2018;Estándar;GA-15175;Germán Altamira;PYME;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-CA-10000714;Material de oficina;Carpetas;Acco Anillas, Económico;35,52;1;0,2;-1,48;
1576;US-2016-156860;12/12/2016;2016;dic;2;12;18/12/2016;Estándar;MC-18865;Miguel Chapa;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AR-10004509;Material de oficina;Arte;Sanford Subrayadores, Tamaños variados;605,76;6;0,2;-84,24;
1577;US-2016-156860;12/12/2016;2016;dic;2;12;18/12/2016;Estándar;MC-18865;Miguel Chapa;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-ET-10004975;Material de oficina;Etiquetas;Smead Etiquetas con códigos de color, Blanco;69,6;1;0,2;3,4;
1578;US-2016-156860;12/12/2016;2016;dic;2;12;18/12/2016;Estándar;MC-18865;Miguel Chapa;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-SO-10001461;Material de oficina;Sobres;Jiffy Sobres de uso interno, 50;1733,76;7;0,2;-391,44;
1579;US-2016-156860;12/12/2016;2016;dic;2;12;18/12/2016;Estándar;MC-18865;Miguel Chapa;Particulares;Santiago de los Caballeros;Santiago;República Dominicana;Caribe;MAT-AR-10000148;Material de oficina;Arte;Stanley Subrayadores, Al por mayor;558,88;7;0,2;-92,12;
